Timestamp, R, G, B
2024-05-08 00:00:03, R: 4, G: 0, B: 7
2024-05-08 00:01:03, R: 5, G: 0, B: 8
2024-05-08 00:02:03, R: 2, G: 0, B: 6
2024-05-08 00:03:03, R: 2, G: 0, B: 6
2024-05-08 00:04:03, R: 4, G: 0, B: 7
2024-05-08 00:05:03, R: 3, G: 0, B: 6
2024-05-08 00:06:03, R: 3, G: 0, B: 6
2024-05-08 00:07:03, R: 3, G: 0, B: 6
2024-05-08 00:08:03, R: 3, G: 0, B: 6
2024-05-08 00:09:03, R: 3, G: 0, B: 6
2024-05-08 00:10:03, R: 4, G: 0, B: 7
2024-05-08 00:11:03, R: 4, G: 0, B: 7
2024-05-08 00:12:03, R: 4, G: 0, B: 7
2024-05-08 00:13:03, R: 5, G: 0, B: 8
2024-05-08 00:14:03, R: 4, G: 0, B: 7
2024-05-08 00:15:03, R: 4, G: 0, B: 7
2024-05-08 00:16:03, R: 4, G: 0, B: 7
2024-05-08 00:17:03, R: 5, G: 0, B: 9
2024-05-08 00:18:03, R: 4, G: 0, B: 8
2024-05-08 00:19:03, R: 5, G: 0, B: 8
2024-05-08 00:20:03, R: 5, G: 0, B: 9
2024-05-08 00:21:04, R: 5, G: 0, B: 9
2024-05-08 00:22:04, R: 6, G: 0, B: 9
2024-05-08 00:23:04, R: 6, G: 1, B: 9
2024-05-08 00:24:04, R: 6, G: 1, B: 10
2024-05-08 00:25:04, R: 5, G: 0, B: 8
2024-05-08 00:26:04, R: 4, G: 0, B: 8
2024-05-08 00:27:04, R: 4, G: 0, B: 7
2024-05-08 00:28:04, R: 4, G: 0, B: 7
2024-05-08 00:29:04, R: 4, G: 0, B: 8
2024-05-08 00:30:04, R: 4, G: 0, B: 7
2024-05-08 00:31:04, R: 5, G: 0, B: 8
2024-05-08 00:32:04, R: 5, G: 0, B: 8
2024-05-08 00:33:04, R: 5, G: 0, B: 8
2024-05-08 00:34:04, R: 4, G: 0, B: 7
2024-05-08 00:35:04, R: 5, G: 0, B: 8
2024-05-08 00:36:04, R: 4, G: 0, B: 7
2024-05-08 00:37:04, R: 4, G: 0, B: 7
2024-05-08 00:38:04, R: 4, G: 0, B: 8
2024-05-08 00:39:04, R: 5, G: 0, B: 8
2024-05-08 00:40:04, R: 5, G: 0, B: 8
2024-05-08 00:41:04, R: 5, G: 0, B: 8
2024-05-08 00:42:04, R: 4, G: 0, B: 8
2024-05-08 00:43:04, R: 4, G: 0, B: 7
2024-05-08 00:44:04, R: 5, G: 0, B: 8
2024-05-08 00:45:04, R: 4, G: 0, B: 7
2024-05-08 00:46:04, R: 4, G: 0, B: 7
2024-05-08 00:47:04, R: 4, G: 0, B: 7
2024-05-08 00:48:04, R: 4, G: 0, B: 8
2024-05-08 00:49:04, R: 4, G: 0, B: 8
2024-05-08 00:50:04, R: 4, G: 0, B: 7
2024-05-08 00:51:04, R: 4, G: 0, B: 7
2024-05-08 00:52:04, R: 4, G: 0, B: 7
2024-05-08 00:53:04, R: 4, G: 0, B: 7
2024-05-08 00:54:04, R: 3, G: 0, B: 7
2024-05-08 00:55:04, R: 3, G: 0, B: 6
2024-05-08 00:56:04, R: 3, G: 0, B: 6
2024-05-08 00:57:04, R: 3, G: 0, B: 7
2024-05-08 00:58:04, R: 3, G: 0, B: 7
