Timestamp, R, G, B
2024-05-03 00:00:36, R: 0, G: 0, B: 3
2024-05-03 00:01:36, R: 1, G: 0, B: 4
2024-05-03 00:02:36, R: 1, G: 0, B: 5
2024-05-03 00:03:36, R: 0, G: 0, B: 4
2024-05-03 00:04:36, R: 0, G: 0, B: 3
2024-05-03 00:05:36, R: 0, G: 0, B: 3
2024-05-03 00:06:36, R: 0, G: 0, B: 4
2024-05-03 00:07:36, R: 0, G: 0, B: 3
2024-05-03 00:08:36, R: 0, G: 0, B: 3
2024-05-03 00:09:36, R: 0, G: 0, B: 3
2024-05-03 00:10:36, R: 0, G: 0, B: 3
2024-05-03 00:11:36, R: 0, G: 0, B: 2
2024-05-03 00:12:36, R: 1, G: 0, B: 5
2024-05-03 00:13:36, R: 1, G: 0, B: 5
2024-05-03 00:14:36, R: 1, G: 0, B: 5
2024-05-03 00:15:36, R: 1, G: 0, B: 5
2024-05-03 00:16:36, R: 1, G: 0, B: 6
2024-05-03 00:17:36, R: 1, G: 0, B: 5
2024-05-03 00:18:36, R: 1, G: 0, B: 6
2024-05-03 00:19:36, R: 1, G: 0, B: 5
2024-05-03 00:20:36, R: 1, G: 0, B: 5
2024-05-03 00:21:36, R: 0, G: 0, B: 5
2024-05-03 00:22:36, R: 1, G: 0, B: 5
2024-05-03 00:23:36, R: 1, G: 0, B: 6
2024-05-03 00:24:36, R: 1, G: 0, B: 5
2024-05-03 00:25:36, R: 1, G: 0, B: 5
2024-05-03 00:26:36, R: 1, G: 0, B: 4
2024-05-03 00:27:36, R: 1, G: 0, B: 5
2024-05-03 00:28:36, R: 2, G: 0, B: 5
2024-05-03 00:29:36, R: 1, G: 0, B: 4
2024-05-03 00:30:36, R: 0, G: 0, B: 3
2024-05-03 00:31:36, R: 0, G: 0, B: 3
2024-05-03 00:32:36, R: 0, G: 0, B: 3
2024-05-03 00:33:36, R: 2, G: 0, B: 6
2024-05-03 00:34:36, R: 0, G: 0, B: 3
2024-05-03 00:35:36, R: 0, G: 0, B: 4
2024-05-03 00:36:36, R: 0, G: 0, B: 3
2024-05-03 00:37:36, R: 0, G: 0, B: 3
2024-05-03 00:38:36, R: 0, G: 0, B: 3
2024-05-03 00:39:36, R: 0, G: 0, B: 3
2024-05-03 00:40:36, R: 1, G: 0, B: 6
2024-05-03 00:41:36, R: 1, G: 0, B: 5
2024-05-03 00:42:36, R: 1, G: 0, B: 5
2024-05-03 00:43:36, R: 1, G: 0, B: 5
2024-05-03 00:44:36, R: 0, G: 0, B: 5
2024-05-03 00:45:36, R: 0, G: 0, B: 4
2024-05-03 00:46:36, R: 0, G: 0, B: 4
2024-05-03 00:47:36, R: 1, G: 0, B: 4
2024-05-03 00:48:36, R: 1, G: 0, B: 4
2024-05-03 00:49:36, R: 1, G: 0, B: 5
2024-05-03 00:50:36, R: 0, G: 0, B: 4
2024-05-03 00:51:36, R: 0, G: 0, B: 4
2024-05-03 00:52:36, R: 0, G: 0, B: 4
2024-05-03 00:53:36, R: 0, G: 0, B: 4
2024-05-03 00:54:36, R: 3, G: 0, B: 9
2024-05-03 00:55:36, R: 1, G: 0, B: 5
2024-05-03 00:56:36, R: 2, G: 0, B: 6
2024-05-03 00:57:36, R: 3, G: 0, B: 7
2024-05-03 00:58:36, R: 3, G: 0, B: 6
2024-05-03 00:59:36, R: 4, G: 0, B: 7
2024-05-03 01:00:36, R: 3, G: 0, B: 6
2024-05-03 01:01:36, R: 4, G: 0, B: 7
2024-05-03 01:02:36, R: 4, G: 0, B: 8
2024-05-03 01:03:36, R: 4, G: 0, B: 7
2024-05-03 01:04:36, R: 2, G: 0, B: 6
2024-05-03 01:05:36, R: 1, G: 0, B: 4
2024-05-03 01:06:36, R: 0, G: 0, B: 4
2024-05-03 01:07:36, R: 1, G: 0, B: 5
2024-05-03 01:08:36, R: 2, G: 0, B: 6
2024-05-03 01:09:36, R: 1, G: 0, B: 4
2024-05-03 01:10:36, R: 0, G: 0, B: 3
2024-05-03 01:11:36, R: 1, G: 0, B: 5
2024-05-03 01:12:36, R: 1, G: 0, B: 6
2024-05-03 01:13:36, R: 1, G: 0, B: 5
2024-05-03 01:14:36, R: 1, G: 0, B: 5
2024-05-03 01:15:36, R: 1, G: 0, B: 5
2024-05-03 01:16:36, R: 1, G: 0, B: 6
2024-05-03 01:17:36, R: 1, G: 0, B: 6
2024-05-03 01:18:36, R: 1, G: 0, B: 6
2024-05-03 01:19:36, R: 1, G: 0, B: 5
2024-05-03 01:20:36, R: 0, G: 0, B: 5
2024-05-03 01:21:36, R: 0, G: 0, B: 4
2024-05-03 01:22:36, R: 0, G: 0, B: 5
